wordcontent,sentences,index
नए,"ब्लैकबेरी इससे पहले नए ओएस पर चलने वाला फुल टचस्क्रीन स्मार्टफोन Z10 भारत में 43,490 रुपए की कीमत पर लॉन्च कर चुकी है ।",1404
नए,लगभग 20 वर्षों के अंतराल के बाद किसी लेखक के नए रचनाकर्म का आना हैरानी भरा हो सकता है ।,2168
पेश,"कुरकुरी होने पर दही , हरी और इमली की चटनी एवं सेंव बुरकाएं और प्लेट में सजा कर पेश करें ।",179
पेश,अब गरमा - गरम कचोरी चटनी के साथ पेश करें ।,185
पेश,तत्पश्चात हरी और मीठी चटनी तथा दही मिलाकर गरमा - गरम तिल - पनीर की टिकिया पेश करें ।,199
पेश,ठंडा होने पर हरा धनिया बुरका कर चुकंदर का लजीज रायता घर वालों को पेश करें ।,215
पेश,असम की अरुंधती चौधरी ने कल्पनाओं को कलात्मक व रचनात्मक रूप देकर संतुलित ढंग से पेश किया है ।,904
पेश,सन्तोष - कम्पनी जांच तो पहले भी अपने स्तर पर करती होगी पर ये दरिन्दे ऐसे सबूत पेश कर देते होंगे कि बीमा अधिकारी झूठ को सच मान बैठते होंगे ।,1102
किए,रजरप्पा / छिन्नमस्तिका मंदिर के चारों ओर महाविद्याओं के मंदिर स्थापित किए गये हैं ।,82
किए,भरावन भरकर तैयार किए गए 3 - 4 फ्रैंकी रोल तवे पर रख दें ।,476
किए,इन मैचों में फवाद ने कुल 39 विकेट अपने नाम किए ।,1206
किए,वायकॉम 18 मोशन पिक्चर्स द्वारा निर्मित चश्मेबद्दूर पर 17 करोड़ रुपये खर्च किए गए हैं ।,1396
किए,इस तोलक का उपयोग प्रमुख रूप से ऐसे रसायनों को तोलने में किया जाता है जो अति सूक्ष्म मात्रा में प्रयोग किए जाते हों ।,1543
किए,आहार का सेवन बढ़ाने के लिए कैल्शियम पूरक इस्तेमाल किए जा सकते हैं और पूरे दिन कई छोटी ख़ुराकें ( 500 mg या उससे कम ) लेने के माध्यम से अवशोषण अनुकूलित किया जा सकता है ।,1902
वर्ग,पटना - राँची रोड पर हजारीबाग से 22 कि.मी. उत्तर की ओर घने जंगल के मध्य 186.25 वर्ग कि.मी. में इस पार्क को रेखाकिंत किया गया है ।,378
वर्ग,इडियोपैथिक इंटरस्टिशियल निमोनिया या गैर संक्रामक निमोनिया विसरित फेफड़ा रोग का वर्ग है ।,487
वर्ग,उल्लेखनीय है कि मीडिया के एक वर्ग में ऐसे कयास लगाए जा रहे थे कि ये दोनों पिछले कुछ वर्षों से एक दूसरे के प्रेम में हैं और जल्दी ही विवाह बंधन में बंधने जा रहे हैं ।,908
वर्ग,पावरमैक्स ब्रांड नाम से स्मार्टफोन वर्ग में दस्तक देने के बाद सलोरा इंटरनेशनल ने ' प्रोटैब ' नाम से टैबलेट पीसी पेश किया है जो एआरएम कारटेक्स ए 9 1.2 गीगाहर्ट्ज के प्रोसेसर से लैस है ।,1400
वर्ग,"बटोट में भी जम्मू - कश्मीर पर्यटन विकास निगम जे एंड के टीडीसी के टूरिस्ट बंगले , हट और डॉरमीट्री हैं जहाँ हर वर्ग के लोग ठहर सकते हैं ।",1582
वर्ग,"यह बोधि वृक्ष से पूर्व में स्थित है , जिसका भूतल 48 वर्ग फुट का है ।",1833
रजनी,रतन - हाँ छोटी बहन रजनी के ब्याह के खर्चे की चिन्ता से इतना परेशान होकर श्रीधर नहर पर माटी फेंक रहा है जबकि उसका इम्तहान सिर पर है ।,4765
रजनी,माँ बाप की बातें रजनी के कानों को छू गयीं ।,4769
रजनी,वह रजनी को आवाज दी ।,4773
रजनी,रजनी - लाती हूँ माँ ।,4776
रजनी,रजोदेवी - रजनी के बाबू मैं हुक्का चढ़ाकर लाती हूँ ।,4777
रजनी,रजोदेवी - काश मेरी फूल सी बेटी रजनी की जिन्दगी में दुःख की तनिक भी धूप ना पड़ती ।,4806
कह,"हाय टीना ! आज अगर तुम यहां होती ना , तो तुम गर्व से कह सकती कि अंजलि मेरी बेटी है ।",341
कह,"लेकिन ये दिल के रिश्ते , दिल की बात कह देने से बनते हैं बेटी ।",351
कह,तुम अपने दिल की बात कह दो अंजलि ।,352
कह,ये तू क्या कह रही है रूपा ?,375
कह,"वैसे वह कह रहे थे कि लड़की सुन्दर है , सुशील है ।",871
कह,नन्दिनी - ठीक कह रहे हो स्वार्थ के इस युग में आदमी को पहचानना बहुत कठिन हो गया है ।,1071
खुद,"अरे भले मानस ! दो - चार पैसा ना खर्चा हो जाए , उसके लिए तुम खुद हैरान हो रहे हो और बच्चों को भी परेशान कर रहे हो ।",584
खुद,गर्भावस्था खुद टीबी के लिए एक जोखिम कारक नहीं है ।,693
खुद,तथ्य दमदार होंगे तो वे खुद बोलेंगे ।,838
खुद,मां वो है जो हमको इतना प्यार करती है कि कभी - कभी हम खुद उस प्यार को समझ नहीं पाते ।,863
खुद,सन्तोष - लो खुद की आंख से देख लो अखबार में छपी दिल दहला देने वाली खबर ।,1061
खुद,उन्होंने कार्तिक को कीपिंग की जिम्मेदारी सौंपकर खुद बॉल उठा ली ।,1175
इतिहास,"अगर वो नहीं आया तो , तो क्या प्यार में जान देने वाले इतिहास बनाते हैं , कूद जाओ मोहिनी ! कूद जाओ ।",899
इतिहास,वनडे इतिहास का एक ऐसा ही अनमोल रिकॉर्ड भारत के गौतम गंभीर और विराट कोहली के नाम है ।,1014
इतिहास,"वैसे तो क्रिकेट की दुनिया में सर डॉन ब्रेडमैन , विवियन रिचर्ड्स , सचिन तेंडुलकर जैसे कई दिग्गज खिलाड़ी हुए , लेकिन जो कारनामा भारत के दो युवाओं ने किया है , उसे वनडे इतिहास में कोई दूसरा नहीं कर सका ।",1015
इतिहास,वनडे इतिहास में किसी भी बैटिंग जोड़ी ने गंभीर और कोहली से बेहतर औसत से रन नहीं जोड़े ।,1022
इतिहास,महज 103 पारियों में 5206 रन जोड़कर वे वनडे इतिहास के पहले पेयर बने थे जिसने 50 प्लस के एवरेज से पार्टनरशिप निभाई ।,1037
इतिहास,यों तो आगरे का क्रमबद्ध इतिहास लोदी काल से ही शुरू होता है पर इस के वर्तमान रूप को सजाने सँवारने का श्रेय मुगलों को जाता है ।,1453
भाषा,हमारा एकमात्र लक्ष्य है खबर निकालकर उसे पठनीय भाषा में तैयार कर पाठकों तक पहुंचाना ।,837
भाषा,आम जनता के लिए सरल और सुबोध भाषा - शैली में लिखी पत्रिकाएं ही उपयोगी हो सकती हैं ।,1271
भाषा,यह एक द्विभाषी पत्र था जिसमें बंगला और हिंदी भाषा में मजमून प्रकाशित किए जाते थे ।,1979
भाषा,"मलेरिया शब्द की उत्पत्ति मध्यकालीन इटालियन भाषा के शब्दों "" माला एरिया "" से हुई है जिनका अर्थ है ' बुरी हवा ' ।",2070
भाषा,"यह वह समय था जब अंग्रेजी भाषा का ज्ञान होना , उसे अपनाया जाना आधुनिकता की पहचान के लिए जरूरी समझा जाता था ।",2102
भाषा,"प्रारंभिक समय में जिन समाचार पत्रों का प्रकाशन भारत में हुआ , उन पत्रों को अंग्रेज अंग्रेजी भाषा में छपवाते थे ।",2115
चल,फिल्म की एडवांस बुकिंग चल रही है तो कई शो हाउसफुल चल रहे हैं ।,786
चल,फवाद की फिरकी का जादू चल चुका था जल्द ही शैफील्ड शील्ड के लिए उन्हें विक्टोरिया की टीम में भी शामिल कर लिया गया ।,1214
चल,"फिल्म नहीं चली तो आईपीएल का बहाना और चल गई तो अपनी पीठ थपथपाना , ऐसा होता है क्या ।",1382
चल,कमलनाथ भी अपने पूर्ववर्ती के ही नक्शेकदम पर चल रहे हैं ।,1507
चल,किंतु शीर्षक से ही पता चल जाता है कि हिंदी को पर्याप्‍त महत्व दिया जाता था ।,1980
चल,उन दिनों बंगाल में जैसोर से प्रकाशित एक साप्‍ताहिक पत्र चल रहा था जिसका नाम था - ’ अमृत बाजार पत्रिका ’ ।,2141
रोगियों,( लगभग 15 प्रतिशत रोगी जिनमें पूर्ण - संवेदी टीबी होती है ) और उन रोगियों में भी इसका उपयोग किया जाना चाहिए जिनमें उपचार की शुरुआत में व्यापक द्विपक्षीय गुहिका ( bilateral cavitation ) का निर्माण हो गया हो ।,63
रोगियों,"इसमें टीबी के नियंत्रण के लिए सरकार की वचनबद्धता , टीबी के सक्रिय लक्षणों से युक्त रोगियों में थूक - स्मियर माइक्रोस्कोपिक परीक्षण , प्रत्यक्ष प्रेक्षण छोटे - कोर्स कीमोथेरेपी उपचार , दवाओं की एक निश्चित आपूर्ति , मानकीकृत रिपोर्टिंग और मामलों और उपचार के परिणामों की रिकॉर्डिंग शामिल है ।",65
रोगियों,डब्ल्यूएचओ की सलाह है कि पहले दो माह के लिए टीबी के सभी रोगियों की थेरेपी ( उपचार ) प्रेक्षित होनी चाहिए ( और हो सके तो पूरी थेरेपी प्रेक्षित ही होनी चाहिए ) ।,66
रोगियों,यकृत के सिरहोसिस के रोगियों में विशेष रूप से ट्युबरकुलोसिस पेरिटोनिटिस की घटनाएं अधिक देखी जाती हैं ।,688
रोगियों,"कुछ प्राधिकरणों के अनुसार यकृत रोगियों में पीजेडए का उपयोग नहीं किया जाना चाहिए , क्योंकि पहली पंक्ति की दवा पीजेडए के कारण हैपेटाइटिस होने की संभावना अधिक होती है ।",690
रोगियों,"जिन रोगियों में पहले से यकृत रोग होता है , उन्हें टीबी के उपचार के दौरान यकृत कार्य परीक्षण ( LFT ) किया जाना चाहिए ।",691
जगह,धौलाधार पर्वत शिखर गहरी ढ़लानों और खुले आसमान को छूते पर्वतों को देखने के लिए अच्छी जगह है ।,10
जगह,खुली प्रकृति में बेखटके घूमने और चाँदनी रातों में खुले आकाश के नीचे फुरसत से तंबू में रहने वालों के लिए खजियार अच्छी जगह है ।,45
जगह,"1965 और 1970 के बीच , EMP ने PAS की जगह ले ली ।",58
जगह,स्कीइंग के शौकीनों के लिए पटनीटाप जगह काफी रोमांचक है ।,143
जगह,खंडोली जैसी प्राकृतिक नैसर्गिकता से भरपूर जगह मिलना सिर्फ झारखण्ड ही नहीं देश के अन्य हिस्से में भी मुश्किल है ।,962
जगह,"उससे थोड़ा आगे जाने पर बाहू किले के सामने की पहाड़ी पर खूबसूरत जगह पर महामाया का मंदिर बनाया गया है , जिसके एक तरफ तवी नदी बहती है ।",991
दूसरी,डल झील जम्मू - कश्मीर की दूसरी बड़ी झील है ।,168
दूसरी,डॉट्स प्लस कार्यक्रम को लागू करने के लिए डॉट्स की सभी आवश्यकताओं के अलावा दवा संवेदनशीलता परीक्षण की क्षमता और दूसरी पंक्ति के एजेंट्स की उपलब्धता ( जो यहां तक कि विकसित देशों में नियमित रूप से उपलब्ध नहीं है ) आवश्यक है ।,705
दूसरी,"इस समय अक्सर जो चिकित्सक टीबी के उपचार में अनुभवी नहीं होते , अक्सर यह मान कर दूसरी पंक्ति की दवाएं शुरू कर देते हैं , कि उपचार कारगर नहीं है ।",721
दूसरी,दूसरी फिल्म ' हम हैं राही कार के ' का मुंबई में जोरदार प्रचार हुआ ।,799
दूसरी,तुम दूसरी शादी नहीं करोगे ?,876
दूसरी,कुल मिलाकर जहां आशिकी 2 का पहले सप्ताह का कलेक्शन तकरीबन 20.50 करोड़ रहा तो दूसरी तरफ रिलीज हुई हॉलीवुड फिल्म आयरन मैन 3 का कलेक्शन 29.10 करोड़ के आसपास रहा ।,1381
रंग,क्योंकि श्रीनगर का मौसम नया रंग बिखेरते हुए आता है ।,159
रंग,"आयोग के सदस्यों के भाषणों , लेखों , पुस्तकों आदि को देखें तो स्पष्‍ट हो जायेगा कि वे सब एक ही वैचारिक रंग में सराबोर हैं ।",560
रंग,शायद उसे इस बात का आभास हो गया था कि हमने उसे देख लिया है और किसी गिरगिट की तरह उसने अपने आपको चट्टान के रंग में ढाल लिया ।,652
रंग,"जैसे ही शीलू भाई ने उसे आजाद किया , उसने काले रंग का तरल पदार्थ पानी में छोड़ दिया और धुएँ की तरह अदृश्य हो गया ।",657
रंग,समुद्र के इसी स्वच्छ पानी में रंग - बिरंगी सी - लिली और सी - पेन के समूह ने हमारा मन मोह लिया ।,672
रंग,लगता है रणबीर कपूर और दीपिका पादुकोण की जवानी का रंग एक बार फिर दर्शकों पर चढ़ गया है ।,776
कमी,"डॉट्स का उपयोग तपेदिक के फिर से होने की संभावना को कम करता है , जिसके परिणामस्वरूप उपचार के सफल होने की दर में कमी आती है ।",72
कमी,"विश्व स्वास्थ्य संगठन ने बच्चों में निमोनिया के निर्धारण का आधार चिकित्सीय आधार पर खांसी या श्वसन में जटिलता और तीव्र श्वसन दर , सीने में भीतरी खिचाव में या चेतना में कमी को बताया है ।",511
कमी,"इसके बावजूद आत्महत्याओं का सिलसिला थमा नहीं , इस पैकेज में सिंचाई के लिए दिया पैसा तो कई कारणों से खर्च ही नहीं हुआ , पर सबसे बड़ी कमी यह रह गयी कि किसानों को कपास का न्यायसंगत मूल्य मिलने की कोई ’ टिकाऊ व्यवस्था ’ नहीं की गईं इतना ही नहीं , सरकार ने कम मूल्य पर भी खरीद करने में बहुत देरी की व किसानों को व्यापारियों के शोषण से बचाने का उपाय नहीं किया ।",544
कमी,आयोग से उम्मीद है कि वह गरीबी में कमी लाने और विकास की दृष्‍टि से आर्थिक संवृद्धि के विषय में समझदारी बढ़ायेगा ।,557
कमी,"असली कटौती तभी मानी जायेगी , जब अमेरिका को सरकारी खजाने से मिलने वाली राशि में कमी होगी ।",1510
कमी,"ऑस्टियोपोरोटिक रोगियों में BMD वृद्धि के अलावा संतुलन , चाल में सुधार तथा गिरने के जोखिम में कमी जैसे अतिरिक्त लाभ शामिल हैं ।",1919
केरल,केरल प्रांत पर्यटकों में बेहद लोकप्रिय है ।,281
केरल,इसीलिए केरल को ' God's Own Country ' अर्थात् ' ईश्वर का अपना घर ' नाम से पुकारा जाता है ।,282
केरल,केरल में अनेक प्रकार के दर्शनीय स्थल हैं ।,283
केरल,"केरल के प्रमुख दर्शनीय स्थलों में प्रमुख हैं - पर्वतीय तराइयाँ , समुद्र तटीय क्षेत्र , अरण्य क्षेत्र , तीर्थाटन केन्द्र आदि ।",284
केरल,1684 में ब्रिटिश ईस्ट इंडिया कंपनी ने केरल में अपना पहला व्यापार केन्द्र अंचुतेंगु में ही स्थापित किया था ।,1769
केरल,भारत सरकार तथा केरल स्पोर्ट्स काउंसिल द्वारा मान्यता प्राप्त यह संस्था कलरिप्पयट्टु नामक आयोधन कला का प्रशिक्षणालय है ।,1785
संक्रमण,"विकसित दुनिया में यह संक्रमण , यात्रा से वापस आये लोगों या प्रवासियों के माध्यम से अधिक आम रूप से फैलता है ।",485
संक्रमण,वैश्विक रूप से यह संक्रमण उन जगहों पर अधिक आम है जहां पर रोग - प्रतिरोधकता कम है ।,486
संक्रमण,अक्सर निमोनिया ऊपरी श्वसन पथ संक्रमण के रूप में आरंभ होता है और फिर निचले श्वसन पथ में जाता है ।,489
संक्रमण,अन्य वायरस जनित संक्रमण तब होते हैं जब वायु में फैली संदूषित महीन बूंदें मुंह या आंखों के रास्ते श्वसन कर ली जाती हैं ।,492
संक्रमण,जब प्रतिरक्षा तंत्र इस संक्रमण पर प्रतिक्रिया देता है तो फेफड़ों को और अधिक क्षति हो सकती है ।,496
संक्रमण,"इन्फ्लुएंज़ा जैसे रोग का निदान चिह्नों और लक्षणों के आधार पर किया जाता है ; हालांकि , इन्फ्लुएंज़ा संक्रमण की पुष्टीकरण के लिये परीक्षण की जरूरत पड़ती है ।",517
दिनों,पहले तीन दिनों में 62 करोड़ से अधिक के कलेक्शन से रणबीर कपूर ने साबित कर दिया है कि वे खानत्रयी के बाद सबसे अधिक भरोसेमंद स्टार हैं ।,774
दिनों,यहाँ आयोजन सिर्फ फेस्टिवल के दौरान नहीं होता है बल्कि इसके अलावा अन्य दिनों में भी एडवेंचर से जुड़े खेलों का आयोजन करते हैं और प्रशिक्षण भी देते हैं ।,968
दिनों,ऑस्ट्रेलियाई क्रिकेट इन दिनों मुश्किल दौर से गुजर रहा है वहीं इंग्लैंड टेस्ट में अपना सिक्का जमा चुका है ।,1186
दिनों,हस्तिनापुर में जैन धर्म के चौबीस तीर्थंकरों में से सबसे पहले तीर्थंकर श्री आदिनाथ प्रभु ने अपने चार सौ दिनों के व्रत के पश्चात श्रेयंषकुमार के हाथों से गन्ने का रस ग्रहण कर अपने व्रत का समापन किया था ।,1225
दिनों,हस्तिनापुर में आदिनाथ भगवान दीक्षा लेने के 4 सौ दिनों बाद वैशाख शुक्ल तृतीया के दिन आए थे ।,1231
दिनों,इन दिनों कामयाब फिल्मों के कलेक्शन का पैटर्न है कि शनिवार का कलेक्शन शुक्रवार से 20 से 50 प्रतिशत ज्यादा हो ।,1347
तुम्हारी,अंजलि ! तुम्हारी सेहत तो ठीक है ना ?,330
तुम्हारी,"लेकिन पता है , उसकी सबसे अच्छी बात क्या है , कि वो बिल्कुल तुम्हारी जैसी है ।",343
तुम्हारी,अमन ने बताया कि तुम्हारी शादी होने वाली है ।,355
तुम्हारी,"तुम जानती हो , मैंने हमेशा तुम्हारी आंखों में वो प्यार देखना चाहा जो मेरी आंखों में है ।",364
तुम्हारी,काका ! अब कैसी तबीयत है तुम्हारी ?,609
तुम्हारी,"काका ! हमें फुर्सत नाहीं है , तुम्हारी दवाई लेने के लिए चौबेपुर भी तो जाना है ।",614
संख्या,लंबी छुट्टियाँ गुजारने वाले एकांतपसंद लोग डलहौजी बड़ी संख्या में आते हैं ।,3
संख्या,चर्म रोगी हजारों की संख्या में यहाँ आते रहते हैं ।,404
संख्या,"उपलब्ध आंकड़ों के अनुसार वर्ष 2005 में 412 किसानों ने विदर्भ में आत्महत्या की , जबकि 2006 में आत्महत्या करनेवाले किसानों की संख्या बढ़कर 1050 तक पहुंच गईं 2007 के पहले महीने में विदर्भ में 62 किसानों ने आत्महत्या की ।",542
संख्या,"जिन क्षेत्रों में डॉट्स का उपयोग किया जाता है , वहां अन्य सुविधाओं के लिए मदद की अपेक्षा करने वाले रोगियों की संख्या कम होती है जिन्हें अज्ञात उपचार दिए जाते हैं और इस उपचार के अज्ञात परिणाम सामने आते हैं ।",698
संख्या,हर बृहस्पतिवार को मुसलमानों से भी कहीं बड़ी संख्या में हिन्दू और सिख श्रद्धालु इस दरगाह पर आते हैं और मन्नते माँगते हैं ।,996
संख्या,बिहार पर प्रचुर संख्या में बौद्ध मठ होने से आज भी इस स्थान को अंतर्राष्ट्रीय आध्यात्मिक एवं धार्मिक स्थल की मान्यता प्राप्त है ।,1825
रह,रामगढ़ शहर वर्ष 1940 में ऑल इंडिया कांग्रेस सेशन का स्थल रह चुका है ।,90
रह,ये ही मेरी बेटी की यादें बन कर रह जायेगीं ।,371
रह,"जबकि गले में हमेशा बैक्टीरिया होते हैं , संक्रामक संभावनाओं वाले वहां पर केवल कुछ ही समय तक कुछ विशेष परिस्थितियों में रह पाते हैं ।",502
रह,"इसके बावजूद आत्महत्याओं का सिलसिला थमा नहीं , इस पैकेज में सिंचाई के लिए दिया पैसा तो कई कारणों से खर्च ही नहीं हुआ , पर सबसे बड़ी कमी यह रह गयी कि किसानों को कपास का न्यायसंगत मूल्य मिलने की कोई ’ टिकाऊ व्यवस्था ’ नहीं की गईं इतना ही नहीं , सरकार ने कम मूल्य पर भी खरीद करने में बहुत देरी की व किसानों को व्यापारियों के शोषण से बचाने का उपाय नहीं किया ।",544
रह,सलमान की दबंग - 2 इस मामले में पीछे रह गई ।,779
रह,पिछले हफ्ते रिलीज हुई चार फिल्मों में से दो अनदेखी ही रह गई ।,793
आते,लंबी छुट्टियाँ गुजारने वाले एकांतपसंद लोग डलहौजी बड़ी संख्या में आते हैं ।,3
आते,हर वर्ष देशभर से हजारों लोग हरिहरधाम भ्रमण करने आते हैं ।,95
आते,धरमपुरा रोड के बालाजी के मंदिर में प्रदेश ही नहीं वरन देश के अन्य भागों से भी श्रद्धालु दर्शन करने आते हैं ।,280
आते,इन स्थानों पर देश - विदेश से असंख्य पर्यटक भ्रमणार्थ आते हैं ।,285
आते,जैमपोरे बीच के शांत वातावरण के कारण अधिकांश प्रेमी जोड़े यहाँ स्वच्छंदता की तलाश में आते हैं ।,316
आते,चर्म रोगी हजारों की संख्या में यहाँ आते रहते हैं ।,404
3,नजदीक शहर पठानकोट से सिर्फ 3 घंटे के सफर यानी सिर्फ 88 किलोमीटर के बाद डलहौजी आ जाता है ।,8
3,"1984 में , एक BTS अध्ययन से पता चला कि 2HRZ / 4HR प्रभावोत्पादक था , इसके अप्रभावी होने की दर ( रिलेप्स ) दो साल के बाद 3 प्रतिशत से भी कम पाई गयी ।",60
3,6 किलोमीटर लंबी और 3 किलोमीटर चौड़ी झील के किनारों पर हरे - भरे बगीचे अपनी रौनक बिखेर रहे हैं ।,170
3,फिर सभी मेवा सामग्री को मिक्स करके 3 - 4 घंटे के लिए भिगो कर रखें ।,218
3,उसमें जीरा डालकर प्याज और बारीक कटी हरी मिर्च डालकर कुछेक ( 2 - 3 ) मिनट तक चलाएं ।,465
3,आलू डालकर 3 - 4 मिनट तक फ्राई करें ।,468
जिससे,इस क्रिया में रीलर की सूझ - बूझ और अच्छी रीलिंग मशीन की जरुरत पड़ती है जिससे रेशम पर्याप्‍त मात्रा में कोये से निकाला जा सके ।,530
जिससे,"कहना न होगा कि अर्थव्यवस्था में राज्य की सक्रिय भूमिका को नकार दिया गया और यह धारणा बनायी गयी कि बाजार की शक्‍तियां संसाधनों का कुशलता और विकेक से आवंटन करेंगी , जिससे जोरदार आर्थिक संवृद्धि होगी ।",565
जिससे,जिससे वह अपने शिकार को मजबूती से अपने शिकंजे में कस लेता है ।,655
जिससे,रघुनाथ मंदिर में हर हिन्दू देवी देवताओं की मूर्तियाँ आपको दिखाई देंगी जिससे इसका रूप ही आश्चर्यचकित करने वाला है ।,989
जिससे,"इस भाग में दो एयर कंडिशनर की व्यवस्था हो , जिससे कि कक्ष के तापमान को एक समान ( 25 + / - 2 से ) बना कर रखा जा सके ।",1531
जिससे,"यह भाग ऊतक संवर्धन कक्ष तथा संवर्धन कक्ष से बड़ा बनाना चाहिए , जिससे संवर्धन माध्यम को बनाने में पर्याप्‍त जगह मिल सके ।",1534
वन,डलहौजी के अभ्यारण्य में वन्यजीवों और दुर्लभ पक्षियों को वन विभाग की अनुमति से देखा जा सकता है ।,33
वन,ऊँची - ऊँची घाटियों को अपनी गोद में संजोये सालपर्णी का वन हिल स्टेशन से कम नहीं है ।,381
वन,ऐसी भूमि में कुछ सीमाबंधनों के साथ वन व्यवस्था व चराई करना शामिल है ।,1655
वन,जनश्रुति के अनुसार अगस्त्य वन क्षेत्र महर्षि अगस्त्य का निवास स्थान था ।,1756
वन,चोटी पर पहुँचने के लिए बीहड़ वन के दुर्गम मार्गों को पार करना पड़ता है ।,1757
वन,अगस्त्य पहाड़ के पार्श्व भागों में नेय्यार वन में उत्तरम कयम स्थित है ।,1794
20,विशेषता : जैन संप्रदाय के 24वें में से 20 तीर्थकारों की निर्वाण भूमि ।,106
20,हवाई अड्डा शहर से 20 किलोमीटर की दूरी पर है ।,270
20,दीव से 20 मिनट की ड्राइव करके आप आसानी से नगोआ बीच पहुँच सकते हैं ।,321
20,अब केक के मिश्रण को गैस अवन में 45 मिनट या माइक्रोवेव अवन में 20 मिनट ब्राउन होने तक बेक कर लें ।,431
20,अब अवन को 200 सेंटीग्रेड पर गरम करके केक को 20 मिनट तक बेक करें ।,460
20,"सबसे पहले आटे में तेल , नमक डालकर पानी मिलाकर मुलायम गूंथ लें तथा 20 - 25 मिनट के लिए ढंककर रख दें ।",462
जाये,"सप्ताह में दो बार खुराक भी प्रभावी है लेकिन डब्ल्यूएचओ के द्वारा इसकी सलाह नहीं दी जाती , क्योंकि इसमें गलती ( अगर कोई एक खुराक लेना भूल जाये तो सप्ताह में ली गयी केवल एक खुराक प्रभावी नहीं होती ) के लिए मार्जिन नहीं होता है ।",70
जाये,"यकृत रोग के ज्ञात होने पर रोगी में दवा बदलने की आवश्यकता नहीं होती , जब तक यकृत रोग का कारण टीबी के उपचार को न माना जाये ।",689
जाये,"यह कार्यक्रम ठीक प्रकार से लागू किया जाये और प्रभावी रूप से कारगर हो , इसके लिए स्वास्थ्य रक्षा प्रदाताओं को अपना पूरा योगदान देना होता है ।",700
जाये,"एक परीक्षण से यह भी पता चला है कि एस्पिरिन भी फायदेमंद होती है , लेकिन इससे पहले कि इसे नियमित रूप से काम में लिया जाये , इस पर आगे और कार्य करने की आवश्यकता है ।",744
जाये,कृषि उत्पादन का विविधिकरण किया जाये अर्थात खाद्यान्न के साथ - साथ व्यापारिक फसलों को बढ़ाने पर ध्यान दिया जाए ।,1994
जाये,साधन कुशल और उन्नत रीतियों द्वारा कृषि उत्पादकता बढ़ाई जाये ।,1995
जम्मू,जम्मू से शिवखोड़ी तक का रास्ता प्राकृतिक सौंदर्य से भरपूर है ।,125
जम्मू,अखनूर जम्मू से 32 किलोमीटर की दूरी पर स्थित एक सुंदर पिकनिक स्थल है ।,126
जम्मू,"जम्मू - श्रीनगर राष्ट्रीय मार्ग पर स्थित पर्यटन स्थल झज्जर कोटली , पर्यटकों के लिए एक अच्छा पिकनिक स्थल है ।",133
जम्मू,"भारत की सबसे पुरानी तहसील रामनगर , जम्मू से 102 किलोमीटर की दूरी पर है ।",135
जम्मू,जम्मू श्रीनगर राष्ट्रीय राजमार्ग पर कुद और बटोट कस्बों के बीच जम्मू से 122 किलोमीटर दूर स्थित है पटनीटाप ।,137
जम्मू,झेलम नदी के किनारे बसा श्रीनगर जम्मू - कश्मीर प्रदेश का एक खूबसूरत शहर है ।,150
