sentid,word,tag
3772,walaMtAli,O
3773,aMte,O
3773,vArAnikosAri,O
3773,wana,O
3773,walanu,O
3773,manasvAXInaMloki,O
3773,weVccukovaccu,O
3773,annamAta,O
3774,muMxu,O
3774,nUneV,O
3774,bAgA,O
3774,rAsukomanAli,O
3775,axi,O
3775,iMke,O
3775,xAk,O
3775,xoVdlo,O
3775,wuvvAlu,O
3775,cuttukuni,O
3775,wiragamanAli,O
3776,I,O
3776,kAryakramaM,O
3776,AxivArAllonU,B-NETI
3776,seVlavarojullonU,O
3776,prAraMBiswe,O
3776,moVgudikI,O
3776,moVgudu,O
3776,snehiwulakI,O
3776,buxxiceVppinatlavuwuMxi,O
3777,pekAtaki,O
3777,walaMtu,O
3777,virugudu,O
3778,walaMtuki,O
3778,pilci,O
3778,nUneV,O
3778,rAsukoVmmani,O
3778,poVyyixaggara,O
3778,kUrcuni,O
3778,vAra,B-NETE
3778,pawrika,I-NETE
3778,caxuvukovAli,O
3779,walagoVtti,O
3779,cinna,O
3779,kaMcuglAsudu,O
3779,paMcaxAra,O
3779,appu,O
3779,kosaM,O
3779,vaccina,O
3779,pinnigAriwo,O
3779,vAkitlo,O
3779,bAwAKAni,O
3779,vesinA,O
3779,wappulexu,O
3780,oVkamAtu,O
3780,nUneV,O
3780,rAsukunna,O
3780,waruvAwa,O
3780,pulusu,O
3780,posi,O
3780,nIlYlYu,O
3780,wodicci,O
3780,vIpuruxxi,O
3780,malYlYI,O
3780,avawAramUrwini,O
3780,iMtloki,O
3780,wIsukurAvadAniki,O
3780,illAlu,O
3780,eVMwa,O
3780,tEmayinA,O
3780,wIsukovaccu,O
3781,kalYlYalo,O
3781,pulusuposinA,O
3781,kopaM,O
3781,vIpu,O
3781,ruxxetappudu,O
3781,gAjula,O
3781,galagalalaku,O
3781,powuMxi,O
3782,kalYlYu,O
3782,mUsukoMdi,O
3782,ani,O
3782,neVwwimIxa,O
3782,pulusuginneV,O
3782,peVtti,O
3782,RikAruki,O
3782,veVlYlYinA,O
3782,wappulexu,O
3783,wArASaSAMkaM,B-NETO
3783,lo,O
3783,wAra,B-NETE
3783,caMxrudiki,B-NETE
3783,walaMtuwuMxi,O
3784,asalu,O
3784,moVgudiki,O
3784,walaMtadaM,O
3784,peVlYlYAM,O
3784,janmahakku,O
3785,ippudu,O
3785,piyyUsIlu,B-NEA
3785,biyyassIlu,B-NEA
3785,caxivina,O
3785,ammAyilu,O
3785,moVgulYlYaku,O
3785,walaMtu,O
3785,wunnAro,O
3785,lexo,O
3785,nAku,O
3785,weVliyaxu,O
3785,kAni,O
3785,ax,O
3785,cAla,O
3785,gammawwayina,O
3785,saraxA,O
3786,walaMtu,O
3786,prAraMBiMcAka,O
3786,maXyalo,O
3786,nIrasaM,O
3786,rAkuMdA,O
3786,kanIsaM,O
3786,kAPIyenA,O
3786,ivvadaM,O
3786,mana,O
3786,kanIsaXarmaM,O
3786,sigareVt,O
3786,kAlcuko,O
3786,nivvaccu,O
3787,alA,O
3787,walaMtu,O
3787,samayaMlo,O
3787,evevo,O
3787,kaburlu,O
3787,ceVppukovacca,O
3788,bajAruki,O
3788,RApiMg,O
3788,keVlYlYadaM,O
3788,sinImAla,O
3788,lAMtivi,O
3788,Piksu,O
3788,ceyoVcca,O
3789,peji,O
3789,158,B-NEN
3789,kRaNaM,B-NEM
3789,veVnuka,O
3789,kRaNaM,B-NEM
3789,alA,O
3789,gadicipowUne,O
3789,uMtuMxi,O
3790,kAlaM,O
3790,mana,O
3790,kosaM,O
3790,adugu,O
3790,veVnakku,O
3790,jaragaxu,O
3790,kaxA,O
3790,koVMwa,O
3790,maMxi,O
3790,seVlavu,O
3790,rojullone,O
3790,cirunavvulu,O
3790,navvA,O
3790,lanukuMtAru,O
3791,prawi,O
3791,nimuRAnni,B-NEM
3791,uwsAhaMwo,O
3791,niMpi,O
3791,saraxAgA,O
3791,rojulni,O
3791,eVMxuku,O
3791,gadipeyakUdaxu,O
3791,mUdu,B-NEM
3791,yABElu,I-NEM
3791,eVvarU,O
3791,brawikexilexu,O
3791,kaxA,O
3791,aMxuke,O
3791,AnaMxaM,O
3791,arNavamEwe,O
3791,anurAgaM,O
3791,aMbaramEwe,O
3791,AnaMxapu,O
3791,lowulu,O
3791,wIswAM,O
3791,anurAgapu,O
3791,taMculu,O
3791,cUswAM,O
3792,raMdi,O
3792,ixigo,O
3792,nUneV,O
3792,ginneV,O
3793,axugo,O
3793,wuvvAlu,O
3794,A,O
3794,wuvvAlu,O
3794,cuttukuni,O
3794,I,O
3794,nUneV,O
3794,vaMtiki,O
3794,rAsukoMdi,O
3795,exI,O
3795,waleVwwaMdi,O
3795,neVwwimIxa,O
3795,mI,O
3795,ammakadupu,O
3795,callagA,O
3795,mI,O
3795,awwakadupu,O
3795,callagA,O
3795,illAlimuccatlu,O
3795,AMXrajyowi,B-NETO
3795,vArapawrika,I-NETO
3795,vaxalavalasina,O
3795,weVluguwanaM,O
3795,SrI,B-NETP
3795,somaMci,B-NEP
3795,yajFanna,I-NEP
3795,SAswri,I-NEP
3795,muppayi,B-NEM
3795,saMpawsarAla,I-NEM
3795,kriwaM,O
3795,uxyogaM,O
3795,veVwukkuMtU,O
3795,para,O
3795,rARtrAlaki,O
3795,veVlYlYi,O
3795,akkadi,O
3795,vyakwulanI,O
3795,saMsWalanI,O
3795,cUsina,O
3795,waruvAwa,O
3795,appatinuMti,O
3795,I,O
3795,nAtixAkA,O
3795,nannu,O
3795,kalawapeVduwU,O
3795,unna,O
3795,aMSaM,O
3795,manamU,O
3795,manasaMsWalU,O
3795,mana,O
3795,Sakwi,O
3795,sAmarWyAlaki,O
3795,waginaMwagA,O
3795,aBivqxxa,O
3795,ceVMxakuMdA,O
3795,uMdipoyadaM,O
3796,weVlugu,B-NETE
3796,saMsWalu,I-NETE
3796,kanubommalamIxa,O
3796,veVMtrukallA,O
3796,eVxugU,O
3796,boVxugU,O
3796,lekuMdA,O
3796,uMtAyani,O
3796,oVkAyana,O
3796,camawkariMcAru,O
3797,svAnuBavAnni,O
3797,batti,O
3797,ixI,O
3797,sawyaxUrame,O
3797,nani,O
3797,piswoMxi,O
3798,kanuboVmmalamIxa,O
3798,veVMdrukalu,O
3798,kawwiriMci,O
3798,savariMcukuMte,O
3798,wirigi,O
3798,yaXAsWAnAniki,O
3798,peVrigipowAyi,O
3799,weVlugu,O
3799,saMsWalaki,O
3799,A,O
3799,mAwraM,O
3799,eVxugU,O
3799,uMda,O
3799,kapovadaM,O
3799,cAlA,O
3799,maMxi,O
3799,anuBavaMlo,O
3799,unna,O
3799,viRayYayame,O
3800,kAni,O
3800,weVluguvAdu,O
3800,cAlA,O
3800,maMcivAdu,O
3801,snehaSIli,O
3801,paropakAri,O
3801,awiXyAniki,O
3801,avaXulu,O
3801,levu,O
3802,jAli,O
3802,kanaka,O
3802,pudiwe,O
3802,peVlYlYAM,O
3802,pusweVlu,O
3802,ayinA,O
3802,ammi,O
3802,sahAyaM,O
3802,ceVyyagaladu,O
3804,oVkkamAtalo,O
3804,ceVppukovAlaMte,O
3804,weVluguvAdu,O
3804,cAlA,O
3804,goVppavAdu,O
3805,ayinA,O
3805,pEki,O
3805,rAdu,O
3805,pEki,O
3805,rAkuMdA,O
3805,eVvaro,O
3805,ApeSArani,O
3805,eVvari,O
3805,mIxanEnA,O
3805,virucuku,O
3805,padadamo,O
3805,lekapowe,O
3805,iMtlone,O
3805,kUrcuni,O
3805,aGoriMcadamo,O
3805,awaniki,O
3805,alavAtu,O
3806,mana,O
3806,aMxari,O
3806,neVwwimIxa,O
3806,eVkki,O
3806,kUrcunna,O
3806,britIRuvAdu,O
3806,mupPayi,B-NEM
3806,ayixelYlYa,I-NEM
3806,kriMxata,O
3806,woVlagipoyAdu,O
3807,iMtlo,O
3807,BAgaM,O
3807,AkramiMcikuni,O
3807,manalni,O
3807,avawalaki,O
3807,neVtteswunnAdu,O
3807,anukunna,O
3807,arava,O
3807,soxarUdU,O
3807,sumAru,O
3807,mupPayiyelYlYakriwaM,B-NEN
3807,wappukunnAdu,O
3808,maname,O
3808,migilAM,O
3808,manaki,O
3808,manaM,O
3808,wummi,O
3808,xIviMcukovalasina,O
3808,parisWiwalo,O
3808,unnAM,O
3809,parAyi,O
3809,rARtrAlaki,O
3809,veVlYlYinappudu,O
3809,iwarulaki,O
3809,eVMwa,O
3809,avakASaM,O
3809,uMxo,O
3809,manakI,O
3809,aMwe,O
3809,uMxi,O
3810,nijAniki,O
3810,ippudu,O
3810,eVvarini,O
3810,wittadaM,O
3810,eVvari,O
3810,mIxa,O
3810,kArAlU,O
3810,miriyAlU,O
3810,nUradaM,O
3810,BUwaxxaMpeVtti,O
3810,veVwiki,O
3810,mana,O
3810,karmaki,O
3810,karwaleVvaro,O
3810,veVwakadaM,O
3810,weVliviwakkuva,O
3810,cewakAniwanaM,O
3810,kAxA,O
3811,manaM,O
3811,pEki,O
3811,rAkuMdA,O
3811,uMdatAniki,O
3811,kAraNAlemito,O
3811,maname,O
3811,SoXiMci,O
3811,kanipeVtti,O
3811,xixxukovaxxU,O
3811,manalni,O
3811,veVnakki,O
3811,lAguwunna,O
3811,weVlugu,O
3811,wanamexo,O
3811,kanipeVtti,O
3811,vaxalcukovaxxU,O
3811,mana,O
3811,peVxxalaki,O
3811,kAlYIlo,O
3811,koVnni,O
3811,priyamEna,O
3811,vaswuvulani,O
3811,vaxilesi,O
3811,visarjiMci,O
3811,rAvadaM,O
3811,parapAti,O
3812,alA,O
3812,manamU,O
3812,koVMwa,O
3812,weVluguwanAnni,O
3812,prayawniMci,O
3812,vaxileswene,O
3812,manaki,O
3812,melu,O
3813,peVxxalu,O
3813,kASIlo,B-NEL
3813,puNyAniki,O
3813,koVnni,O
3813,vaswuvulu,O
3813,visarjiswe,O
3813,manaM,O
3813,weVluguwanaMlo,O
3813,koVnnitini,O
3813,ikkade,O
3813,puruRArWaM,O
3813,sAXiMcadAniki,O
3813,vaxulukovAli,O
3814,manaM,O
3814,muMxuku,O
3814,rAkuMdA,O
3814,niroXiswUnna,O
3814,avaroXAllo,O
3814,moVxatixi,O
3814,koVttoVccinattu,O
3814,kanipiMcexi,O
3814,kiMcawwu,O
3814,mukkumIxa,O
3814,kopaM,O
3815,kaburlu,O
3815,ceVbuwU,O
3815,sarasAlAduwU,O
3815,uMtAdu,O
3816,catukkuna,O
3816,e,O
3816,mAto,O
3816,patteswuMxi,O
3817,xAniwo,O
3817,kat,O
3818,ahorAwrAlu,B-NETI
3818,nixrAhArAlu,O
3818,mAni,O
3818,uwsAhaMwo,O
3818,peka,O
3818,AduwU,O
3818,uMtAdu,O
3819,peVlYlYAM,O
3819,nasugudu,O
3819,kUdA,O
3819,lakRyapeVttakuMdA,O
3819,e,O
3819,mAto,O
3819,e,O
3819,cewo,O
3819,beVdisikoVduwuMxi,O
3820,mukkalu,O
3820,kalipesi,O
3820,sigapatlu,O
3820,paryAniki,O
3820,xAriwIswAdu,O
3821,weVluguvAdiwo,O
3821,AMwaryaM,O
3821,weVlasi,O
3821,meVlagadaM,O
3821,koVMceVM,O
3821,kaRtamani,O
3821,parAyivAlYlYu,O
3821,nijAniki,O
3821,manalomanavAlYlYe,O
3821,anukuMtAru,O
3822,weVluguvAlYlYawo,O
3822,atte,O
3822,kalavamaMdI,O
3822,aniceVbuwU,O
3822,wappiMcukuwirige,O
3822,peVxxalu,O
3822,para,O
3822,rARtrAllo,B-NETE
3822,cAla,O
3822,maMxi,O
3822,unnAru,O
3823,snehaM,O
3823,eVppudo,O
3823,akasmAwwugA,O
3823,weVgi,O
3823,povaccu,O
3824,aMwatiwo,O
3824,Urukoxu,O
3825,kakRa,O
3825,prAraMBamavadaM,O
3825,cAlA,O
3825,sahajaM,O
3826,A,O
3826,parisWiwilo,O
3826,wAnu,O
3826,svawahAgA,O
3826,kRavaramayi,O
3826,poyinA,O
3826,avawalavAdu,O
3826,xuMpa,O
3826,nASanamayiwegAni,O
3826,viSramiMpadugaxA,O
3826,weVluguvAdu,O
3826,mana,O
3826,bolYAwanaMlo,O
3826,o,O
3826,BAgaM,O
3826,mukkumIxa,O
3826,kopaM,O
3826,goVMwukaloki,O
3826,weVccukuni,O
3826,veVMtane,O
3826,kakkeyadaM,O
3827,mana,O
3827,jIviwaMlo,O
3827,aMte,O
3827,vyakwula,O
3827,jIviwaM,O
3827,lonU,O
3827,saMsWala,B-NETE
3827,purogamanaM,O
3827,lonU,O
3827,kUdA,O
3827,muppAwika,B-NEN
3827,anarWAlaki,O
3827,ixe,O
3827,kAraNaM,O
3828,kopaM,O
3828,xigamiMgukuni,O
3828,kadupulo,O
3828,xAcukovAli,O
3829,marI,O
3829,avasara,O
3829,mEnappudu,O
3829,kAni,O
3829,veVliki,O
3829,rAnivvakUdaxu,O
3830,Sivudu,B-NEP
3830,garalYaM,O
3830,miMgi,O
3830,kaMTaMlo,O
3830,xAcinatlu,O
3830,manamU,O
3830,kopaM,O
3830,xigamiMgi,O
3830,vyavahariMcadaM,O
3830,alavAtu,O
3830,cesu,O
3830,kovAli,O
3831,appudu,O
3831,kAni,O
3831,naluguriwo,O
3831,kalisi,O
3831,meVlasi,O
3831,vyavahariMcadaM,O
3831,kuxa,O
3831,raxu,O
3832,bAgupadAlaMte,O
3832,vaxalavalasina,O
3832,weVluguwanaMlo,O
3832,mukkumIxa,O
3832,kopaM,O
3832,moVttamoVxatixi,O
3833,peji,O
3833,197,B-NEN
3833,weVlugu,O
3833,nAta,O
3833,sanmAna,B-NETE
3833,saBalu,I-NETE
3833,biruxu,B-NETE
3833,praxAnAlu,I-NETE
3833,cAlA,O
3833,jAswi,O
3833,e,O
3833,SAKalo,O
3833,eVvaru,O
3833,koVMceVM,O
3833,prawiBa,O
3833,cUpiMcinA,O
3833,vArini,O
3833,samAveSAllo,B-NETE
3833,sawkariMci,O
3833,mAtala,O
3833,pravAhAllo,O
3833,muMceVwwi,O
3833,AkASAnikeVwweVyyadAnaki,O
3833,veVnu,O
3833,xiyyaru,O
3834,raMga,B-NETP
3834,sUryulU,I-NETP
3834,aBinava,B-NETP
3834,sarasvawulU,I-NETP
3834,racanA,B-NETP
3834,sArvaBOmulU,I-NETP
3834,weVlugurARtraMlo,B-NEP
3834,unYnaMwamaMxi,O
3834,mare,O
3834,rARtraMlonU,B-NETE
3834,leru,O
3835,AhA,O
3835,weVluguvAdi,O
3835,prawiBa,O
3835,kanipeVtti,O
3835,sawkariMcadaMlo,O
3835,eVMwa,O
3835,uwsAhaM,O
3835,weVlugu,O
3835,gaddalo,O
3835,puttina,O
3835,maniRiki,O
3835,eVMwa,O
3835,prowsAhaM,O
3835,laBiswuMxi,O
3835,eVMwa,O
3835,axqRta,O
3835,vaMwulu,O
3835,vAlYlYu,O
3835,anipiswuMxi,O
3836,parAyi,O
3836,vAlYlYaki,O
3836,kAni,O
3836,manaki,O
3836,weVlusu,O
3836,weVlugu,O
3836,gaddaleV,O
3836,putti,O
3836,peVrigina,O
3836,e,O
3836,oVkkadU,B-NEN
3836,pEki,O
3836,rAledu,O
3837,rAdu,O
3838,wala,O
3838,koVMceV,O
3838,eVwwagAne,O
3838,boVppeVlu,O
3838,kattelA,O
3838,moVttikAyalu,O
3838,waguluwU,O
3838,uMtAyi,O
3839,A,O
3839,moVttikAyilaki,O
3839,kiMxaki,O
3839,aNagAripowUne,O
3839,uMdAli,O
3840,vAdu,O
3840,nijaMgA,O
3840,pEki,O
3840,rAvAlaMte,O
3840,cacciannA,O
3840,povAli,O
3841,aXavA,O
3841,rARtraM,B-NETE
3841,vidicipeVtti,O
3841,pEkipovAli,O
3842,rARtraMlone,B-NETE
3842,putti,O
3842,rARtraMlone,B-NETE
3842,peVrigi,O
3842,prawiBAvaMwudE,O
3842,A,O
3842,sWAnaM,O
3842,nilupu,O
3842,kodAniki,O
3842,eVvadU,O
3842,nocukodu,O
3843,lokaM,O
3843,sqRtiMcina,O
3843,brahme,B-NEP
3843,syayaMgA,O
3843,xigi,O
3843,vaccinA,O
3843,weVluguvAdE,O
3843,I,O
3843,kAryaM,O
3843,sAXiMcaledu,O
3844,I,O
3844,parisWiwiki,O
3844,reVMdo,B-NEN
3844,kAraNaM,O
3844,weVluguvAdilo,O
3844,naKaSiKa,O
3844,paryaMwaraM,O
3844,jIrNiMcipoyina,O
3844,orvaleni,O
3844,wanaM,O
3844,IrRyenani,O
3844,nenekAxu,O
3844,peVxxalu,O
3844,cAlA,O
3844,maMxi,O
3844,nammuwunnAru,O
3845,sahqxayudu,O
3845,paropakAri,O
3845,viSAla,O
3845,hqxayudu,O
3845,weVluguvAdiki,O
3845,IrRyemiti,O
3845,ani,O
3845,anipiMcavaccunu,O
3846,kAni,O
3846,ixi,O
3846,prawivAdi,O
3846,jIviwaMlonU,O
3846,sAkRAwkariMcina,O
3846,kAxanaleni,O
3846,sawyame,O
3846,weVluguxeSaMlo,B-NEL
3846,aramarikalu,O
3846,minahAyiMpulu,O
3846,lekuMdA,O
3846,pUrNa,O
3846,hqxayaMwo,O
3846,muMxuku,O
3846,raMdi,O
3846,ani,O
3846,AhvAniMcexi,O
3846,oVkka,B-NEN
3846,jatkAbaMdi,O
3846,vAdenani,O
3846,SawAvaXAni,B-NETE
3846,ceVlYlYapilYlYa,O
3846,veVMkataSAswri,B-NEP
3846,gAru,I-NEP
3846,enAdo,O
3846,camawkariMcAdu,O
3847,ippudu,O
3847,jatkAlu,O
3847,poyi,O
3847,sEkilu,O
3847,rikRAlu,O
3847,rAvadaMvalla,O
3847,A,O
3847,mAwraM,O
3847,prowsAhaM,O
3847,laBiMcadaM,O
3847,kUdA,O
3847,karuvayiMxA,O
3847,anipiswoMxi,O
3848,eVpadEnA,O
3848,pEkivaswU,O
3848,uMte,O
3848,vAdikeM,O
3848,weVlusu,O
3848,eVparino,O
3848,valalo,O
3848,vesukoVni,O
3848,lekapowe,O
3848,mepi,O
3848,pEki,O
3848,vaswunnAdani,O
3848,cappariMceVyyadaM,O
3848,I,O
3848,asUyawalo,O
3848,praWamaGattaM,O
3849,oVka,B-NEN
3849,mUla,O
3849,sanmAna,B-NETE
3849,saBa,I-NETE
3849,jaruguwU,O
3849,uMtuMxi,O
3850,maXya,O
3850,maXya,O
3850,mAwraM,O
3850,koVyyaku,O
3850,ediSAvu,O
3850,aGoriMcu,O
3850,lAti,O
3850,vyAKyAnAlu,O
3850,vinapiswU,O
3850,uMtAyi,O
3851,peji,O
3851,198,B-NEN
3851,mana,O
3851,pakkavAdu,O
3851,pEki,O
3851,veVlYipowe,O
3851,manaM,O
3851,kuMgi,O
3851,xigajAri,O
3851,poyinatte,O
3851,roy,O
3851,ani,O
3851,eduswAdu,O
3851,hAsyabrahma,B-NETP
3851,BamidipAti,B-NEP
3851,kAmeSvara,I-NEP
3851,rAvugAru,I-NEP
3851,vrAsina,O
3851,eVppudUiMwe,B-NETO
3851,nAtikalo,O
3851,o,O
3851,pAwra,O
3852,ixI,O
3852,nijamEna,O
3852,weVluguweVgulani,O
3852,Ayana,O
3852,o,O
3852,viXaMgA,O
3852,sixXAMwIkariMcAdu,O
3853,niwyajIviwaMlo,O
3853,manaki,O
3853,aneka,O
3853,nixarSanAlu,O
3854,eVvado,O
3854,pEki,O
3854,vaswunnAdu,O
3855,xAnivalla,O
3855,manaki,O
3855,prawyakRaMgA,O
3855,jarige,O
3855,hAniemI,O
3855,lexu,O
3856,ayinA,O
3856,manalo,O
3856,wahawaha,O
3856,puttu,O
3856,koVswuMxi,O
3857,kadupulo,O
3857,ceVyyi,O
3857,peVttikalipesinattu,O
3857,avuwuMxi,O
3858,burra,O
3858,wirigi,O
3858,powuMxi,O
3859,pakkavAdu,O
3859,pEkoVswe,O
3859,manaM,O
3859,prawyekaMgA,O
3859,xigajAri,O
3859,poyinatte,O
3859,nanna,O
3859,Uha,O
3860,lexA,O
3860,Brama,B-NEP
3860,nijAniki,O
3860,nammakaM,O
3860,kAbolu,O
3860,peVnuBUwaMlA,O
3860,pattukuMtuMxi,O
3861,maro,O
3861,rARtraMlo,B-NETE
3861,nayiwe,O
3861,ixi,O
3861,vAdiwobAta,O
3861,manamU,O
3861,pEki,O
3861,rAvAlanna,O
3861,pattuxala,O
3861,puttiMci,O
3861,puri,O
3861,koVlpuwuMxemo,O
3861,kAni,O
3861,I,O
3861,BAvana,O
3861,weVlugu,B-NEL
3861,xeSaMlo,I-NEL
3861,mAwraM,O
3861,awyAcArAlake,O
3861,muMxuki,O
3861,nadipiswuMxi,O
3861,weVluguvAdini,O
3861,wana,O
3861,pEki,O
3861,rAvAlanna,O
3861,XyAse,O
3861,uMdaxu,O
3861,appudu,O
3861,vAdiki,O
3861,pakkavAdini,O
3861,wanakaMteV,O
3861,nAlugu,B-NEN
3861,aMgulYAlu,O
3861,kiMxiki,O
3861,xigalAgiwe,O
3861,wanu,O
3861,pEne,O
3861,unnattuxA,O
3861,axI,O
3861,purogamanamegA,O
3861,kanaka,O
3861,ika,O
3861,pakkavAdini,O
3861,xigalAgadAnike,O
3861,viniyogapaduwuMxi,O
3861,kqRi,O
3861,aMwA,O
3862,AMXraxeSaMlo,B-NEL
3862,sAXAraNaMgA,O
3862,jaruguwunana,O
3862,mahA,O
3862,kqRi,O
3862,cAlavaraku,O
3862,ixe,O
3862,nanipiswuMxi,O
3863,eVvari,O
3863,matuku,O
3863,vAru,O
3863,SakwyanusAraM,O
3863,oVkarino,O
3863,ixxarino,O
3863,kiMxaki,O
3863,lAgadaMlo,O
3863,nimagnulE,O
3863,uMtAru,O
3864,wAmu,O
3864,svawahAgA,O
3864,pEkirAva,O
3864,dAniki,O
3864,gAni,O
3864,maroVkarini,O
3864,pEki,O
3864,wIsukurAvadAniki,O
3864,gAni,O
3864,vyavaXI,O
3864,avakASamU,O
3864,exI,O
3865,iMxuku,O
3865,rAjakIyAllonegAxu,B-NETE
3865,iwara,O
3865,raMgAllo,O
3865,kUdA,O
3865,kokoVllalugA,O
3865,uxAharaNa,O
3865,livvavaccunu,O
3866,peji,O
3866,199,B-NEN
3866,ixi,O
3866,kevalaM,O
3866,vyakwulake,O
3866,parimiwaM,O
3866,kAlexu,O
3867,saMsWalukUdA,B-NETE
3867,I,O
3867,paniki,O
3867,pUnukuni,O
3867,vicCinnamayi,O
3867,powunnAyi,O
3868,asale,O
3868,manaxi,O
3868,oVMti,O
3868,pilli,O
3868,rAkAsi,O
3868,wawvaM,O
3869,naluguru,O
3869,kalisi,O
3869,e,O
3869,pani,O
3869,ceVyyaleru,O
3870,pattABi,B-NEP
3870,sIwArAmayya,I-NEP
3870,gAru,I-NEP
3870,kAbolu,O
3870,o,O
3870,mAru,O
3870,manaxi,O
3870,oVkkoVkkadU,O
3870,vyakwigawaMgA,O
3870,goVppavAdayYaye,O
3870,wawvaM,O
3870,kAni,O
3870,naluguru,O
3870,kaliswe,O
3870,sAXiMcexi,O
3870,hulYakke,O
3870,nannAru,O
3871,axi,O
3871,wawvawahA,O
3871,nijame,O
3871,ayinA,O
3871,o,O
3871,kovalo,O
3871,mAwraM,O
3871,lakRyaM,O
3871,sAXiswAmane,O
3871,ceVppukovAli,O
3872,pariSIliswe,O
3872,koVMxaru,O
3872,vyakwule,O
3872,kAxu,O
3873,koVnni,O
3873,saMsWalu,B-NETE
3873,kUdA,O
3873,parulani,O
3873,kabalYiMcadAnike,O
3873,putti,O
3873,peVruguwunnAyani,O
3873,weluwuMxi,O
3874,nA,O
3874,eVrikane,O
3874,oVkati,O
3874,reVMdu,B-NEN
3874,saMsWalu,B-NETE
3874,aviralYaMgA,O
3874,kqRi,O
3874,ceswU,O
3874,uMdevi,O
3875,vAti,O
3875,kAryakramaM,O
3875,aMwA,O
3875,maro,O
3875,peVxxa,O
3875,saBa,B-NETE
3875,e,O
3875,rojuna,B-NETI
3875,mItiMgu,B-NETE
3875,peVduwuMxo,O
3875,A,O
3875,rojune,B-NETI
3875,maro,O
3875,mItiMgu,B-NETE
3875,peVttadaM,O
3875,eVvarinEnA,O
3875,A,O
3875,peVxxa,O
3875,saBa,B-NETE
3875,AhvAniswe,O
3875,A,O
3875,saBa,B-NETE
3875,paTTi,O
3875,veVxava,O
3875,saBa,B-NETE
3875,akkadiki,O
3875,veVlYlYakaMdi,O
3876,vAlYlYu,O
3876,gOravaM,O
3876,ceVyyaleru,O
3877,mI,O
3877,mitiMguki,B-NETE
3877,manuRyulu,O
3877,rAru,O
3877,ani,O
3877,pracAraM,O
3877,ceVyyadame,O
3877,ixi,O
3877,mahA,O
3877,kaluRiwamEna,O
3877,vAwAvaraNaM,O
3878,pE,O
3878,pEna,O
3878,awwaru,O
3878,pUswe,O
3878,bAgu,O
3878,pade,O
3878,vAwAvaraNaM,O
3878,kAxu,O
3879,I,O
3879,vAwAvaraNaMlo,O
3879,e,O
3879,puRpamU,O
3879,vikasiMcaxu,O
3880,vAdinaSiMcavalasiMxe,O
3881,weVluguvAdi,O
3881,puroBivqxxiki,O
3881,weVluguwanaMloni,O
3881,I,O
3881,orvaleniwanaM,O
3881,IrRyA,O
3881,goVddalipeVttu,O
3881,xuMpanASanaM,O
3881,cese,O
3881,veru,O
3881,purugu,O
3882,prawyekakqRicesi,O
3882,xInini,O
3882,nirmUliMcukuMte,O
3882,gAni,O
3882,weVluguvAdiki,O
3882,muMxu,O
3882,brawuku,O
3882,maMci,O
3882,brawukulexu,O
3883,weVlugu,O
3883,saMsWalaki,B-NETE
3883,eVxuru,O
3883,boVxurulexu,O
3884,orvaleni,O
3884,wanaM,O
3884,vaxalavalasina,O
3884,reVMdo,O
3884,weVlugu,O
3884,wanaM,O
3885,peji,O
3885,200,B-NEN
3885,weVlugu,B-NETE
3885,akRarAlaki,O
3885,wala,O
3885,kattuta,O
3885,welu,O
3885,koVMdeVllA,O
3885,leci,O
3885,uMtAyi,O
3886,pakkavAtiwo,O
3886,kalavavu,O
3887,kalavanivvavu,O
3888,annAdu,O
3889,BamidipAti,B-NEP
3889,kAmeSva,I-NEP
3889,rarAvu,I-NEP
3889,gAru,I-NEP
3889,maro,O
3889,saMxarBaMlo,O
3889,walakatlani,O
3889,aNiswe,O
3889,manaM,O
3889,bAgupada,O
3889,wAmemonani,O
3889,ASa,O
3889,veVlibuccAru,O
3890,akRarAlaxvArA,O
3890,manuRyulani,O
3890,mArca,O
3890,gala,O
3890,manna,O
3890,ASa,O
3890,lexu,O
3890,gAni,O
3890,weVlugumaniRi,O
3890,weVgulu,O
3890,lAMti,O
3890,I,O
3890,weVlugu,B-NETE
3890,wanaM,I-NETE
3890,oVxulu,O
3890,wIrAlanna,O
3890,nammakaM,O
3890,mAwraM,O
3890,nAnAtikI,O
3890,balapaduwUne,O
3890,uMxi,O
3891,weVlugu,B-NETE
3891,vAlYlYaMxarU,O
3891,uppU,O
3891,kAraM,O
3891,visarjiMci,O
3891,XarmarAjulo,O
3891,sanyasulo,O
3891,avAlani,O
3891,nA,O
3891,uxxeSaM,O
3891,kAxu,O
3892,kAni,O
3892,awi,O
3892,sarvawra,O
3892,varjayew,O
3892,anna,O
3892,sUkwi,O
3892,anvayiMcukuni,O
3892,mowAxuni,O
3892,miMcina,O
3892,weVgulYlYa,O
3892,lAMti,O
3892,weVlugu,B-NETE
3892,wanAnni,I-NETE
3892,vaxilesukuni,O
3892,muMxuku,O
3892,sAgipogala,O
3892,bAta,O
3892,nirmiMcu,O
3892,kovAlani,O
3892,nA,O
3892,uxxeSaM,O
3893,1972,B-NETI
3894,AkASavANi,B-NEO
3894,prasAriwaM,O
3895,pApaM,B-NETO
3895,magavAlYlYu,I-NETO
3896,SrImawi,B-NETP
3896,polApragada,B-NEP
3896,rAjyalakRmi,I-NEP
3896,puruRulaMxu,O
3896,puNyapuruRulu,O
3896,verayA,O
